ina3221.battery.voltage,ina3221.battery.current_ma,ina3221.esp.voltage,ina3221.esp.current_ma,ina3221.main.voltage,ina3221.main.current_ma,si7021.temperature,si7021.humidity,system.rssi,system.free_heap,system.reconnects,system.cpu_temp
8.144,-199.6,5.552,28.8,12.528,162.0,32.79457,62.43567,-70,194056,1,43.6
8.152,-208.8,5.552,30.4,12.528,168.4,32.79457,62.43567,-73,194056,1,43.6
8.136,-188.4,5.552,32.8,12.536,154.0,32.79457,62.45093,-72,194056,1,43.6
8.152,-212.4,5.552,30.0,12.52,171.6,32.78385,62.42041,-72,194056,1,44.6
8.144,-197.2,5.552,32.0,12.528,161.2,32.78385,62.46619,-71,194056,1,43.6
8.152,-210.8,5.56,29.6,12.52,169.6,32.77312,62.45856,-70,194056,1,43.6
8.168,-228.0,5.552,30.4,12.512,182.8,32.78385,62.42041,-73,194056,1,43.6
8.152,-209.2,5.552,29.2,12.52,168.8,32.77312,62.40515,-69,194056,1,43.6
8.144,-200.0,5.552,30.0,12.528,163.2,32.78385,62.45093,-71,194056,1,43.6
8.168,-222.4,5.552,28.8,12.52,177.6,32.78385,62.38989,-69,194056,1,43.6
8.152,-208.8,5.552,29.2,12.528,168.8,32.77312,62.4433,-70,194056,1,43.6
8.136,-187.2,5.552,32.0,12.536,154.0,32.7624,62.41278,-72,194056,1,43.6
8.12,-169.6,5.552,30.0,12.544,140.4,32.77312,62.40515,-69,194056,1,44.6
8.136,-185.2,5.552,31.2,12.536,152.0,32.78385,62.45093,-71,194056,1,43.6
8.136,-185.6,5.56,29.2,12.536,152.0,32.78385,62.4433,-71,194056,1,43.6
8.128,-181.2,5.512,61.2,12.528,162.8,32.78385,62.41278,-70,194056,1,44.6
8.136,-190.4,5.56,29.2,12.536,155.2,32.79457,62.38226,-72,194056,1,43.6
8.136,-188.4,5.552,30.4,12.536,154.8,32.78385,62.33649,-71,194056,1,43.6
8.128,-180.8,5.52,55.2,12.528,161.2,32.79457,62.34412,-72,192484,1,43.6
8.152,-206.0,5.552,29.6,12.528,166.4,32.79457,62.32886,-72,194056,1,43.6
8.136,-183.6,5.552,32.0,12.536,152.4,32.79457,62.34412,-81,194056,1,43.6
8.144,-200.0,5.552,33.6,12.528,163.6,32.8053,62.29834,-81,194056,1,43.6
8.144,-195.6,5.552,30.8,12.536,160.0,32.8053,62.27545,-78,194056,1,43.6
8.136,-189.2,5.552,29.6,12.536,154.4,32.8053,62.2373,-79,194056,1,43.6
8.144,-196.0,5.56,29.6,12.536,159.6,32.8053,62.24493,-81,194056,1,43.6
8.136,-186.0,5.552,32.4,12.536,154.4,32.8053,62.26782,-81,194056,1,43.6
8.136,-184.8,5.552,29.2,12.536,152.0,32.81602,62.24493,-77,194056,1,45.6
8.128,-178.0,5.552,32.0,12.544,148.0,32.81602,62.2373,-80,194056,1,43.6
8.144,-192.8,5.56,29.2,12.536,156.0,32.8053,62.26019,-80,194056,1,43.6
8.144,-190.0,5.552,31.2,12.536,155.6,32.81602,62.26019,-78,194056,1,43.6
8.136,-185.6,5.552,29.2,12.536,152.4,32.8053,62.21442,-80,194056,1,43.6
8.144,-199.2,5.56,30.8,12.528,161.6,32.8053,62.2373,-80,194056,1,43.6
8.136,-185.6,5.56,29.6,12.536,152.0,32.79457,62.26019,-79,194056,1,43.6
8.136,-182.8,5.552,30.4,12.544,150.8,32.8053,62.27545,-82,194056,1,43.6
8.136,-183.6,5.552,32.4,12.536,149.6,32.8053,62.22205,-80,194056,1,43.6
8.144,-195.2,5.552,29.6,12.536,158.8,32.81602,62.26782,-80,194056,1,43.6
8.136,-186.8,5.552,32.4,12.536,152.8,32.8053,62.26019,-75,194056,1,43.6
8.136,-182.4,5.552,29.2,12.536,150.4,32.79457,62.30597,-76,194056,1,43.6
8.152,-202.4,5.552,32.4,12.528,164.4,32.78385,62.32123,-78,194056,1,43.6
8.136,-186.8,5.552,29.2,12.536,152.8,32.78385,62.32886,-76,194056,1,43.6
8.136,-187.2,5.552,30.4,12.536,153.2,32.78385,62.34412,-78,194056,1,43.6
8.136,-184.4,5.552,32.8,12.536,153.6,32.78385,62.35938,-77,194056,1,43.6
8.136,-188.0,5.552,29.6,12.536,154.4,32.78385,62.37463,-78,194056,1,44.6
8.136,-187.2,5.552,32.8,12.536,154.4,32.77312,62.38226,-78,194056,1,44.6
8.144,-192.0,5.552,29.6,12.536,157.2,32.78385,62.35938,-78,194056,1,43.6
8.136,-187.6,5.552,31.2,12.536,152.0,32.81602,62.40515,-79,194056,1,43.6
8.136,-180.8,5.544,46.0,12.536,156.0,32.8053,62.41278,-77,194052,1,44.6
8.168,-216.8,5.56,30.8,12.52,173.6,32.81602,62.38226,-78,194056,1,43.6
8.144,-187.6,5.552,28.8,12.536,153.6,32.8053,62.32123,-78,194056,1,43.6
8.136,-183.2,5.52,56.8,12.528,162.8,32.81602,62.29834,-78,192484,1,44.6
8.136,-183.2,5.552,31.6,12.536,151.6,32.81602,62.30597,-79,194056,1,43.6
8.136,-185.6,5.56,29.6,12.536,150.0,32.81602,62.26782,-79,194056,1,43.6
8.136,-178.8,5.552,31.6,12.544,148.4,32.8053,62.24493,-80,194056,1,43.6
8.128,-168.0,5.552,29.6,12.544,138.8,32.82675,62.26019,-73,194056,1,43.6
8.152,-204.4,5.552,30.4,12.528,165.6,32.83747,62.27545,-74,194056,1,43.6
8.136,-178.8,5.552,28.8,12.544,147.6,32.8053,62.28308,-71,194056,1,43.6
8.144,-187.6,5.552,30.0,12.536,154.0,32.81602,62.26019,-71,194008,1,44.6
8.128,-172.4,5.552,31.6,12.544,144.4,32.81602,62.27545,-71,194056,1,43.6
8.144,-188.0,5.56,29.6,12.536,154.4,32.81602,62.21442,-71,194056,1,43.6
8.136,-185.2,5.552,30.8,12.536,152.4,32.8053,62.20679,-72,194056,1,43.6
8.136,-177.6,5.56,29.2,12.544,146.4,32.8053,62.1839,-74,194056,1,43.6
8.144,-194.4,5.552,34.8,12.536,160.4,32.81602,62.15338,-70,194056,1,43.6
8.12,-156.4,5.552,29.2,12.552,130.8,32.8053,62.20679,-70,194056,1,44.6
8.128,-175.6,5.552,30.4,12.544,144.0,32.8053,62.24493,-71,194056,1,43.6
8.128,-176.8,5.552,32.8,12.544,146.8,32.8053,62.2373,-70,194056,1,43.6
8.12,-159.6,5.552,30.0,12.552,133.2,32.8053,62.24493,-70,194056,1,43.6
8.128,-176.0,5.552,31.6,12.544,146.0,32.77312,62.29071,-74,194056,1,43.6
8.16,-213.2,5.56,29.6,12.528,170.8,32.77312,62.35175,-73,194056,1,43.6
8.136,-176.8,5.544,42.8,12.536,151.6,32.75167,62.39752,-73,194056,1,44.6
8.112,-155.6,5.56,29.2,12.552,130.4,32.7624,62.38989,-72,194056,1,43.6
8.128,-170.0,5.552,30.4,12.544,141.6,32.7624,62.38226,-73,194008,1,43.6
8.152,-201.2,5.52,56.8,12.52,176.4,32.7624,62.35175,-71,192484,1,43.6
8.12,-157.2,5.552,30.0,12.552,132.0,32.75167,62.38989,-71,194056,1,43.6
8.12,-162.8,5.544,36.8,12.552,138.4,32.74095,62.42041,-70,194056,1,43.6
8.112,-154.8,5.552,29.2,12.552,130.0,32.7624,62.39752,-70,194056,1,43.6
8.144,-189.2,5.552,31.6,12.536,156.4,32.75167,62.34412,-70,194064,1,43.6
8.12,-155.6,5.552,29.2,12.552,130.4,32.74095,62.38989,-70,194064,1,43.6
8.136,-176.4,5.552,32.8,12.544,146.4,32.74095,62.38226,-70,194016,1,44.6
8.136,-180.0,5.552,32.8,12.544,150.0,32.75167,62.41278,-74,194064,1,43.6
8.12,-156.4,5.552,29.6,12.552,130.8,32.74095,62.42804,-77,194008,1,44.6
8.136,-181.6,5.552,31.6,12.544,150.8,32.75167,62.42804,-76,194056,1,43.6
8.12,-154.4,5.552,29.6,12.552,129.6,32.7624,62.40515,-71,194056,1,43.6
8.144,-190.0,5.552,31.2,12.536,156.0,32.75167,62.37463,-72,194056,1,43.6
8.128,-165.2,5.552,29.2,12.552,137.2,32.75167,62.38989,-58,194056,1,44.6
8.12,-156.4,5.552,30.0,12.552,131.2,32.74095,62.39752,-61,194056,1,44.6
8.128,-164.4,5.544,35.6,12.544,140.8,32.74095,62.37463,-65,194056,1,43.6
8.12,-156.0,5.552,29.6,12.552,130.8,32.75167,62.34412,-66,194056,1,43.6
8.128,-166.8,5.52,49.2,12.544,148.8,32.74095,62.32123,-63,194056,1,44.6
8.12,-157.2,5.552,30.8,12.552,132.4,32.74095,62.34412,-61,194056,1,43.6
8.144,-188.0,5.552,30.4,12.536,154.4,32.75167,62.32886,-63,194056,1,43.6
8.12,-162.8,5.544,38.8,12.544,140.0,32.7624,62.30597,-65,194056,1,43.6
8.128,-173.6,5.552,30.0,12.544,144.4,32.7624,62.3136,-63,194008,1,43.6
8.12,-158.8,5.552,30.0,12.552,135.6,32.74095,62.27545,-63,194056,1,43.6
8.136,-174.4,5.512,57.6,12.536,159.6,32.74095,62.30597,-65,192484,1,44.6
8.128,-163.6,5.544,33.2,12.552,138.4,32.75167,62.26782,-65,194056,1,43.6
8.128,-164.0,5.544,39.2,12.552,140.8,32.77312,62.25256,-64,194056,1,44.6
8.128,-171.2,5.52,51.6,12.536,152.8,32.7624,62.28308,-66,192480,1,43.6
8.12,-153.6,5.552,30.8,12.552,130.0,32.77312,62.2373,-66,190908,1,43.6
8.128,-168.0,5.552,30.8,12.552,140.0,32.77312,62.22968,-66,194056,1,43.6
8.12,-153.2,5.56,29.2,12.552,128.4,32.7624,62.24493,-64,194064,1,43.6
8.12,-153.6,5.552,30.8,12.552,130.0,32.77312,62.1839,-65,194056,1,43.6
8.12,-157.2,5.552,31.2,12.552,132.4,32.77312,62.17627,-67,194056,1,43.6
8.112,-151.6,5.552,29.6,12.56,128.0,32.77312,62.20679,-65,194056,1,43.6
8.12,-164.4,5.552,30.0,12.552,137.6,32.77312,62.16864,-65,194056,1,43.6
8.12,-153.2,5.552,30.0,12.552,129.2,32.77312,62.13812,-66,190908,1,43.6
8.128,-167.2,5.552,29.6,12.552,139.6,32.78385,62.13049,-67,192484,1,43.6
8.112,-152.0,5.552,30.0,12.552,128.4,32.79457,62.12286,-65,194056,1,43.6
8.112,-151.6,5.552,30.8,12.56,128.0,32.79457,62.13049,-66,194056,1,43.6
8.128,-165.6,5.552,32.8,12.552,140.4,32.8053,62.13049,-66,194056,1,43.6
8.12,-153.6,5.552,29.6,12.552,129.2,32.81602,62.11523,-65,194056,1,43.6
8.128,-172.8,5.552,31.6,12.544,144.0,32.8053,62.09235,-65,194056,1,43.6
8.12,-153.2,5.552,29.2,12.552,129.2,32.81602,62.06946,-67,194056,1,43.6
8.128,-163.6,5.552,32.0,12.552,137.6,32.81602,62.0542,-64,194056,1,43.6
8.12,-153.6,5.552,30.4,12.552,130.0,32.81602,62.03894,-65,194056,1,43.6
8.12,-154.8,5.552,30.4,12.552,130.0,32.82675,61.98553,-62,194008,1,43.6
8.12,-152.0,5.552,29.6,12.56,128.0,32.81602,62.03131,-62,194056,1,43.6
8.12,-154.8,5.552,30.4,12.552,130.0,32.81602,62.03131,-62,194056,1,43.6
8.12,-159.6,5.552,32.0,12.552,134.8,32.8053,62.00842,-62,194056,1,43.6
8.12,-155.2,5.552,30.8,12.552,130.8,32.8053,62.03894,-63,191528,1,45.6
8.128,-163.6,5.552,30.8,12.552,137.6,32.81602,62.04657,-63,194056,1,43.6
8.12,-152.4,5.56,30.0,12.552,128.8,32.81602,62.06183,-63,194056,1,43.6
8.12,-151.2,5.552,30.4,12.56,127.6,32.82675,62.01605,-63,194056,1,43.6
8.12,-151.2,5.552,29.6,12.56,127.2,32.81602,61.98553,-64,194056,1,44.6
8.12,-150.0,5.552,29.2,12.56,126.8,32.81602,62.00842,-64,194056,1,43.6
8.12,-160.4,5.552,32.0,12.552,135.6,32.79457,62.00842,-63,194056,1,43.6
8.112,-149.2,5.56,29.2,12.56,126.0,32.8053,62.0542,-63,194056,1,43.6
8.128,-161.2,5.552,31.2,12.552,134.8,32.79457,62.04657,-65,194056,1,43.6
8.12,-150.0,5.552,28.8,12.56,126.8,32.78385,62.06183,-63,194056,1,43.6
8.128,-163.6,5.552,30.8,12.552,136.8,32.78385,62.06183,-63,194056,1,43.6
8.12,-152.0,5.552,29.2,12.56,128.0,32.78385,62.04657,-62,194056,1,43.6
8.12,-152.4,5.552,30.0,12.56,128.4,32.78385,62.03894,-65,194056,1,43.6
8.12,-158.8,5.544,40.4,12.552,138.8,32.77312,62.06183,-64,194044,1,43.6
8.12,-151.2,5.552,30.0,12.56,127.6,32.7624,62.07709,-64,192480,1,43.6
8.12,-158.4,5.552,31.6,12.552,134.0,32.77312,62.09998,-64,190908,1,43.6
8.136,-171.2,5.512,56.8,12.536,154.8,32.77312,62.07709,-64,192484,1,44.6
8.128,-165.6,5.52,56.4,12.544,150.8,32.7624,62.13049,-64,190912,1,43.6
8.112,-145.6,5.552,29.2,12.56,123.2,32.7624,62.07709,-62,194056,1,43.6
8.112,-144.8,5.552,28.8,12.56,123.2,32.7624,62.07709,-63,193432,2,43.6
8.112,-147.6,5.552,30.0,12.56,125.2,32.7624,62.0542,-63,193692,2,43.6
8.12,-151.2,5.552,32.4,12.552,130.0,32.7624,62.04657,-64,193692,2,43.6
8.112,-147.2,5.552,30.4,12.56,124.8,32.7624,62.03131,-62,190548,2,43.6
8.12,-150.0,5.552,30.4,12.56,128.0,32.7624,62.0542,-63,193692,2,43.6
8.112,-146.0,5.552,29.6,12.56,124.0,32.77312,62.0542,-64,192120,2,43.6
8.128,-163.2,5.552,30.0,12.552,136.8,32.7624,62.06183,-62,193692,2,43.6
8.12,-148.4,5.552,28.8,12.56,125.6,32.77312,62.03131,-62,190548,2,43.6
8.136,-171.6,5.528,50.0,12.536,153.6,32.78385,62.06946,-61,193692,2,44.6
8.12,-152.8,5.552,32.0,12.552,129.2,32.77312,62.03131,-62,193692,2,43.6
8.12,-148.0,5.552,29.2,12.56,125.2,32.78385,62.03131,-62,193692,2,43.6
8.128,-166.0,5.52,55.2,12.544,150.4,32.78385,62.07709,-63,192112,2,44.6
8.12,-147.2,5.552,29.2,12.56,125.2,32.77312,62.08472,-62,193692,2,43.6
8.12,-150.0,5.552,30.8,12.56,126.8,32.7624,62.06946,-64,193692,2,43.6
8.12,-146.4,5.552,30.0,12.56,124.4,32.78385,62.06183,-62,192120,2,43.6
8.12,-148.4,5.552,30.8,12.56,126.4,32.77312,62.04657,-62,190548,2,43.6
8.12,-146.8,5.552,31.6,12.56,125.6,32.77312,62.0542,-63,193692,2,43.6
8.12,-152.8,5.544,36.0,12.552,132.4,32.78385,62.03131,-62,193692,2,43.6
8.12,-151.2,5.544,36.0,12.552,133.6,32.79457,61.99316,-61,193692,2,43.6
8.128,-166.8,5.52,54.4,12.544,150.0,32.79457,62.00842,-61,192064,2,45.6
8.128,-156.8,5.552,31.2,12.552,132.8,32.78385,62.00079,-63,193684,2,43.6
8.12,-147.2,5.552,29.2,12.56,124.8,32.79457,61.98553,-63,193684,2,43.6
8.128,-160.0,5.552,30.8,12.552,134.8,32.78385,61.97028,-61,193684,2,43.6
8.128,-155.6,5.552,30.4,12.552,130.8,32.77312,61.99316,-61,193692,2,43.6
8.12,-147.6,5.552,29.6,12.56,125.6,32.77312,61.97028,-62,193692,2,43.6
8.12,-148.4,5.552,32.4,12.56,126.4,32.77312,61.9245,-61,193692,2,43.6
8.12,-144.0,5.552,29.6,12.56,122.8,32.77312,61.9245,-62,193692,2,43.6
8.12,-149.2,5.552,31.6,12.56,126.0,32.77312,61.90924,-63,193692,2,43.6
8.12,-148.0,5.544,32.0,12.56,126.8,32.77312,61.88635,-61,192120,2,43.6
8.12,-152.4,5.552,30.8,12.56,128.4,32.75167,61.87872,-61,190548,2,43.6
8.112,-142.4,5.552,29.2,12.56,121.6,32.7624,61.84821,-63,193692,2,43.6
8.12,-147.2,5.552,30.8,12.56,124.4,32.75167,61.86346,-63,193692,2,43.6
8.12,-146.4,5.552,28.8,12.56,124.4,32.7624,61.87872,-62,193692,2,43.6
8.12,-147.2,5.552,30.0,12.56,124.8,32.77312,61.84058,-62,193692,2,44.6
8.12,-148.4,5.552,32.8,12.56,127.2,32.7624,61.7948,-63,193692,2,43.6
8.12,-144.8,5.552,29.6,12.56,123.2,32.77312,61.80243,-61,193692,2,43.6
8.12,-149.2,5.552,32.0,12.56,128.0,32.79457,61.80243,-61,193692,2,43.6
8.112,-141.6,5.552,29.2,12.56,120.8,32.77312,61.80243,-62,193692,2,43.6
8.12,-146.0,5.552,30.4,12.56,124.4,32.78385,61.77191,-61,193692,2,43.6
8.136,-164.8,5.52,55.2,12.544,149.2,32.78385,61.76428,-61,192112,2,43.6
8.12,-144.4,5.552,30.4,12.56,122.8,32.78385,61.74902,-63,192112,2,43.6
8.12,-147.2,5.552,32.4,12.56,126.4,32.78385,61.74139,-63,193692,2,43.6
8.12,-145.6,5.552,30.0,12.56,123.6,32.78385,61.68799,-65,193692,2,43.6
8.12,-150.8,5.552,32.0,12.56,128.8,32.77312,61.68799,-62,193692,2,45.6
8.12,-143.2,5.552,29.2,12.56,122.0,32.77312,61.71088,-63,193692,2,43.6
8.12,-143.6,5.552,30.8,12.56,122.8,32.78385,61.71088,-62,192120,2,43.6
8.12,-143.2,5.552,29.2,12.56,122.0,32.77312,61.71088,-63,191204,2,44.6
8.12,-144.4,5.552,30.4,12.56,123.2,32.7624,61.73376,-61,193692,2,43.6
8.12,-142.4,5.56,28.8,12.56,121.6,32.7624,61.70325,-63,193692,2,43.6
8.12,-141.2,5.552,30.0,12.56,120.4,32.78385,61.72614,-61,193692,2,43.6
8.12,-144.0,5.552,31.6,12.56,124.0,32.77312,61.67273,-63,193692,2,43.6
8.12,-142.4,5.552,30.0,12.56,121.6,32.77312,61.72614,-62,193692,2,43.6
8.12,-140.0,5.552,30.8,12.56,120.8,32.78385,61.71088,-59,193692,2,43.6
8.12,-139.2,5.552,29.6,12.56,119.2,32.78385,61.67273,-64,193692,2,43.6
8.12,-141.6,5.552,30.4,12.56,121.6,32.78385,61.64984,-66,193692,2,43.6
8.12,-144.0,5.552,32.8,12.56,124.8,32.78385,61.65747,-65,193692,2,43.6
8.12,-143.2,5.552,30.4,12.56,122.4,32.75167,61.68036,-65,191164,2,44.6
8.12,-146.4,5.544,36.0,12.56,127.6,32.7624,61.70325,-66,193692,2,43.6
8.12,-140.4,5.552,30.0,12.56,120.4,32.75167,61.69562,-68,193692,2,43.6
8.12,-142.8,5.552,30.8,12.56,123.2,32.75167,61.73376,-66,193692,2,43.6
8.12,-142.4,5.552,29.2,12.56,122.0,32.75167,61.70325,-67,193692,2,43.6
8.12,-142.4,5.552,30.8,12.56,122.0,32.7624,61.69562,-62,193692,2,43.6
8.12,-140.0,5.56,29.2,12.56,119.6,32.75167,61.68036,-64,193692,2,43.6
8.12,-138.4,5.552,30.4,12.568,119.2,32.75167,61.70325,-77,193692,2,44.6
8.12,-142.0,5.552,33.2,12.56,122.8,32.75167,61.71088,-77,193692,2,43.6
8.12,-138.8,5.552,30.0,12.56,119.2,32.74095,61.81006,-73,193692,2,43.6
8.12,-141.6,5.552,32.0,12.56,122.0,32.74095,62.06183,-73,193684,2,43.6
8.12,-138.4,5.552,29.6,12.56,118.8,32.74095,63.17572,-74,193692,2,43.6
8.12,-138.4,5.552,31.2,12.56,119.6,32.75167,63.62585,-74,193692,2,43.6
8.12,-139.2,5.552,29.2,12.56,119.2,32.77312,63.16046,-75,193684,2,43.6
8.112,-135.6,5.552,30.8,12.568,116.8,32.77312,63.07654,-76,193684,2,43.6
8.12,-136.4,5.552,30.0,12.568,117.6,32.78385,63.2749,-75,193684,2,43.6
8.12,-136.8,5.552,30.8,12.568,118.0,32.79457,63.09943,-76,193684,2,44.6
8.12,-139.2,5.552,30.8,12.56,121.6,32.77312,63.22913,-71,193684,2,43.6
8.12,-144.0,5.552,33.6,12.56,124.8,32.77312,62.73322,-74,193684,2,43.6
8.128,-155.6,5.528,47.6,12.552,140.8,32.77312,62.69507,-81,193684,2,44.6
8.12,-137.6,5.552,29.6,12.56,118.0,32.78385,62.52722,-74,193684,2,43.6
8.12,-135.2,5.552,29.6,12.568,116.8,32.79457,62.29071,-74,193684,2,43.6
8.12,-135.6,5.56,28.8,12.568,116.8,32.78385,62.02368,-66,193684,2,43.6
8.12,-137.6,5.552,29.6,12.568,118.4,32.78385,61.95502,-66,193684,2,44.6
8.12,-136.8,5.552,32.8,12.56,118.8,32.79457,61.84058,-65,193684,2,43.6
8.136,-159.2,5.528,50.4,12.544,143.6,32.78385,61.86346,-65,193684,2,44.6
8.12,-138.8,5.552,31.2,12.56,120.0,32.8053,61.77191,-66,193684,2,43.6
8.12,-135.2,5.552,29.2,12.568,116.8,32.8053,61.6651,-66,193684,2,43.6
8.136,-161.2,5.52,55.6,12.544,147.2,32.81602,61.65747,-67,192112,2,43.6
8.12,-135.6,5.552,30.0,12.568,116.8,32.81602,61.63458,-69,193684,2,43.6
8.12,-135.2,5.552,30.4,12.568,116.8,32.8053,61.51251,-66,193636,2,43.6
8.12,-135.6,5.552,32.8,12.568,118.4,32.8053,61.49725,-69,193684,2,43.6
8.12,-136.0,5.552,30.0,12.568,117.2,32.81602,61.45148,-66,193684,2,44.6
8.12,-137.6,5.552,30.8,12.56,119.2,32.8053,61.48199,-66,193684,2,43.6
8.12,-134.8,5.552,29.2,12.568,116.0,32.81602,61.45148,-66,193684,2,43.6
8.12,-137.6,5.552,30.4,12.56,118.8,32.81602,61.42096,-69,193684,2,43.6
8.12,-134.0,5.56,28.8,12.568,115.6,32.82675,61.41333,-67,193684,2,43.6
8.12,-134.4,5.552,29.6,12.568,116.0,32.81602,61.36755,-69,193692,2,43.6
8.12,-135.2,5.552,32.4,12.568,116.4,32.82675,61.39807,-68,193692,2,43.6
8.12,-136.8,5.552,29.6,12.568,117.6,32.83747,61.39044,-65,193692,2,43.6
8.12,-137.2,5.552,31.2,12.56,118.0,32.82675,61.38281,-65,193692,2,43.6
8.12,-138.8,5.552,30.8,12.56,119.6,32.83747,61.47437,-66,193692,2,43.6
8.12,-137.6,5.552,30.8,12.56,118.4,32.8482,61.52014,-68,193692,2,43.6
8.12,-133.6,5.552,28.8,12.568,115.2,32.85892,61.52014,-69,193684,2,43.6
8.136,-159.6,5.52,57.6,12.544,146.4,32.85892,61.32941,-69,193644,2,45.6
8.12,-133.2,5.552,29.2,12.568,114.8,32.86965,61.35229,-69,193692,2,43.6
8.12,-136.4,5.552,31.6,12.56,118.0,32.86965,61.28363,-69,193692,2,43.6
8.136,-157.2,5.52,54.4,12.544,143.6,32.85892,61.25311,-65,192120,2,43.6
8.12,-134.0,5.552,29.6,12.568,115.6,32.86965,61.26837,-64,193692,2,43.6
8.12,-137.2,5.552,31.6,12.56,118.8,32.8911,61.23022,-62,193692,2,43.6
8.12,-133.2,5.552,29.6,12.568,114.8,32.8911,61.21497,-69,193692,2,43.6
8.12,-133.6,5.552,30.8,12.568,116.0,32.88037,61.16919,-69,193684,2,43.6
8.12,-131.2,5.56,29.2,12.568,113.6,32.88037,61.10815,-69,193684,2,43.6
8.12,-132.4,5.552,30.0,12.568,114.8,32.86965,61.07764,-70,193684,2,43.6
8.12,-130.4,5.552,32.8,12.568,114.4,32.86965,61.06238,-67,193692,2,43.6
8.12,-131.2,5.552,29.2,12.568,114.0,32.85892,61.07001,-66,193692,2,43.6
8.12,-131.6,5.552,32.4,12.568,115.6,32.8482,61.07764,-67,193692,2,43.6
8.12,-132.8,5.56,29.6,12.568,115.2,32.8482,61.1463,-68,193692,2,43.6
8.12,-128.8,5.552,33.2,12.568,114.0,32.83747,61.12341,-68,193692,2,43.6
8.12,-131.6,5.552,28.8,12.568,114.0,32.82675,61.16156,-66,193692,2,43.6
8.12,-130.4,5.552,30.8,12.568,113.2,32.81602,61.18445,-67,193692,2,43.6
8.12,-130.0,5.552,28.8,12.568,112.4,32.83747,61.16156,-66,193692,2,43.6
8.12,-129.6,5.552,30.4,12.568,112.8,32.83747,61.21497,-66,193692,2,44.6
8.12,-130.0,5.552,32.4,12.568,114.4,32.82675,61.19208,-66,193684,2,43.6
8.12,-129.6,5.552,29.6,12.568,112.4,32.82675,61.19971,-68,193684,2,43.6
8.12,-131.6,5.552,31.2,12.568,115.2,32.81602,61.23022,-69,193684,2,43.6
8.12,-130.4,5.552,30.8,12.568,113.6,32.81602,61.23022,-70,193692,2,44.6
8.12,-128.8,5.552,31.2,12.568,113.2,32.81602,61.2226,-66,193692,2,43.6
8.12,-128.8,5.552,29.2,12.568,112.0,32.81602,61.21497,-68,193692,2,43.6
8.12,-130.8,5.552,30.4,12.568,113.6,32.83747,61.29126,-63,191164,2,44.6
8.12,-130.4,5.552,32.0,12.568,114.8,32.83747,61.24548,-64,193692,2,43.6
8.12,-130.0,5.552,29.6,12.568,113.2,32.83747,61.16156,-64,193692,2,43.6
8.12,-129.6,5.552,31.6,12.568,113.6,32.8482,61.13867,-63,193692,2,43.6
8.12,-128.4,5.552,30.0,12.568,112.4,32.8482,61.08527,-65,193692,2,43.6
8.12,-130.0,5.552,32.0,12.568,114.0,32.83747,61.07001,-61,193644,2,43.6
8.12,-129.6,5.552,30.8,12.568,113.2,32.81602,61.07764,-63,193692,2,43.6
8.12,-128.0,5.552,30.4,12.568,112.0,32.8482,61.0929,-62,193692,2,43.6
8.12,-129.6,5.552,32.8,12.568,114.0,32.8482,61.07001,-61,193692,2,43.6
8.12,-126.8,5.552,29.6,12.568,111.2,32.85892,61.06238,-62,193692,2,43.6
8.12,-127.6,5.552,31.6,12.568,112.4,32.8482,61.03186,-62,193692,2,43.6
8.12,-128.4,5.552,29.6,12.568,111.6,32.85892,61.00897,-62,193692,2,43.6
8.12,-128.8,5.552,30.8,12.568,112.4,32.8482,61.00134,-65,193692,2,43.6
8.12,-128.4,5.56,30.0,12.568,112.0,32.86965,61.00134,-63,193692,2,43.6
8.12,-126.0,5.552,30.4,12.568,110.8,32.8482,60.97845,-64,193644,2,43.6
8.12,-128.4,5.56,28.8,12.568,111.6,32.85892,60.97845,-64,193692,2,44.6
8.12,-129.6,5.552,29.6,12.568,113.2,32.85892,60.98608,-63,193692,2,43.6
8.12,-127.2,5.552,30.0,12.568,112.4,32.85892,60.97083,-63,193692,2,43.6
8.12,-125.2,5.56,29.6,12.568,109.6,32.8482,60.9632,-63,193692,2,43.6
8.136,-146.8,5.528,52.0,12.552,136.8,32.8482,60.98608,-63,191204,2,43.6
8.12,-128.8,5.56,29.6,12.568,112.0,32.83747,61.03949,-63,193684,2,43.6
8.136,-146.0,5.52,52.8,12.552,135.2,32.85892,61.10815,-64,193684,2,43.6
8.12,-124.8,5.56,28.8,12.568,109.6,32.85892,61.0929,-63,193684,2,43.6
8.12,-127.2,5.56,30.0,12.568,111.2,32.85892,61.04712,-63,193684,2,43.6
8.12,-125.6,5.552,32.4,12.568,110.8,32.86965,60.98608,-61,193692,2,43.6
8.128,-139.2,5.544,40.8,12.56,125.6,32.8482,60.98608,-64,193692,2,43.6
8.12,-129.6,5.552,33.6,12.568,114.4,32.85892,60.99371,-64,193684,2,43.6
8.12,-125.2,5.552,29.6,12.568,109.2,32.8482,60.9632,-60,193684,2,43.6
8.12,-124.8,5.552,30.4,12.568,110.0,32.83747,60.99371,-63,193684,2,43.6
8.12,-122.8,5.552,32.8,12.568,110.0,32.8482,60.97845,-63,193684,2,43.6
8.12,-124.8,5.552,29.6,12.568,109.6,32.85892,61.00897,-64,193684,2,43.6
8.12,-125.6,5.552,32.8,12.568,111.6,32.85892,60.99371,-62,193684,2,43.6
8.12,-125.2,5.552,29.6,12.568,110.0,32.8482,61.00897,-62,193692,2,43.6
